time,sym,side,price,size
14:03:46.123,FDP,B,4.85,1000
14:03:46.570,FDP,B,4.6,600
14:03:51.925,HSBC,S,80.45,200
14:03:51.966,FDP,B,4.7,700
14:03:55.420,GOOG,B,779.75,200
14:04:02.922,APPL,B,119.85,900
14:04:04.809,HSBC,S,80.15,700
14:04:05.041,APPL,B,119.7,900
14:04:07.824,FDP,S,5.3,1000
14:04:09.244,APPL,S,120.35,800
14:04:15.861,APPL,S,120.05,100
14:04:18.865,REYA,S,45.5,800
14:04:24.540,REYA,S,45.2,300
14:04:24.565,REYA,B,44.75,1000
14:04:26.435,REYA,S,45.05,100
14:04:27.275,GOOG,B,779.65,700
14:04:30.120,REYA,B,44.95,600
14:04:30.964,REYA,S,45.05,100
14:04:31.397,HSBC,B,79.65,900
14:04:32.449,REYA,S,45.4,200
14:04:34.181,GOOG,B,779.95,200
14:04:34.338,GOOG,B,779.65,800
14:04:35.880,FDP,B,4.8,200
14:04:38.232,GOOG,S,780.35,600
14:04:39.434,HSBC,S,80.15,900
14:04:39.873,APPL,B,119.6,500
14:04:41.152,APPL,S,120.15,800
14:04:44.037,APPL,B,119.95,500
14:04:46.740,REYA,B,44.95,500
14:04:56.536,FDP,S,5.1,800
14:04:56.896,REYA,S,45.15,700
14:05:01.331,APPL,B,119.65,200
14:05:01.387,GOOG,S,780.25,700
14:05:02.886,HSBC,B,79.85,500
14:05:05.403,HSBC,B,79.65,1000
14:05:07.309,APPL,B,119.85,700
14:05:12.437,HSBC,S,80.25,700
14:05:12.721,HSBC,B,79.8,800
14:05:20.225,FDP,S,5.1,400
14:05:24.150,GOOG,S,780.35,200
14:05:26.211,HSBC,B,79.95,700
14:05:32.669,GOOG,S,780.25,700
14:05:34.253,HSBC,S,80.05,900
14:05:35.629,HSBC,B,79.65,200
14:05:40.732,GOOG,B,779.85,400
14:05:40.753,GOOG,S,780.45,900
14:05:41.437,FDP,S,5.35,400
14:05:42.819,REYA,B,44.8,1000
14:05:44.693,REYA,B,44.9,600
14:05:45.781,FDP,B,4.55,1000
14:05:48.241,REYA,B,44.75,200
14:05:51.925,HSBC,S,80.15,700
14:05:57.741,REYA,B,44.6,400
14:05:58.463,APPL,S,120.2,500
14:05:59.409,APPL,S,120.2,100
14:05:59.684,HSBC,B,79.6,700
14:06:09.775,HSBC,B,79.95,700
14:06:09.998,GOOG,B,779.6,400
14:06:15.435,FDP,S,5.25,600
14:06:23.018,FDP,S,5.15,600
14:06:24.086,REYA,S,45.45,400
14:06:24.835,GOOG,S,780.3,200
14:06:26.060,GOOG,B,779.9,100
14:06:26.270,GOOG,S,780.3,400
14:06:27.286,APPL,S,120.2,200
14:06:28.412,GOOG,B,779.5,700
14:06:29.912,APPL,B,119.75,700
14:06:34.734,FDP,B,4.55,200
14:06:36.655,GOOG,B,779.55,600
14:06:40.006,GOOG,B,779.5,400
14:06:40.688,REYA,B,44.9,1000
14:06:43.161,APPL,B,119.95,500
14:06:45.460,APPL,S,120.15,200
14:06:46.622,APPL,B,119.65,600
14:06:48.272,FDP,B,4.65,200
14:06:56.355,HSBC,B,79.95,800
14:06:57.931,APPL,S,120.05,700
14:07:03.636,FDP,B,4.95,400
14:07:03.765,FDP,B,4.95,600
14:07:12.407,GOOG,B,779.95,600
14:07:13.995,REYA,S,45.1,700
14:07:14.373,APPL,S,120.5,900
14:07:17.891,APPL,S,120.5,100
14:07:19.029,APPL,B,119.9,200
14:07:22.421,GOOG,B,779.8,300
14:07:26.112,FDP,S,5.5,200
14:07:26.492,REYA,S,45.2,400
14:07:26.810,HSBC,S,80.1,300
14:07:30.003,GOOG,B,779.9,900
14:07:31.389,HSBC,B,79.65,400
14:07:33.056,APPL,S,120.4,100
14:07:34.871,GOOG,S,780.3,600
14:07:36.057,APPL,S,120.15,200
14:07:38.547,FDP,S,5.35,800
14:07:41.570,REYA,B,44.7,600
14:07:45.972,APPL,B,119.55,300
14:07:48.558,REYA,S,45.15,800
14:07:48.919,FDP,S,5.1,100
14:07:48.981,GOOG,S,780.35,100
14:07:50.003,GOOG,S,780.05,800
14:07:56.958,HSBC,S,80.4,400
14:07:58.852,REYA,S,45.1,300
14:07:58.919,HSBC,S,80.45,900
14:07:59.473,APPL,S,120.2,500
14:08:00.238,HSBC,S,80.3,200
14:08:01.048,GOOG,S,780.15,900
14:08:03.736,GOOG,B,779.5,300
14:08:14.924,REYA,S,45.5,1000
14:08:15.570,HSBC,B,79.65,700
14:08:21.155,FDP,S,5.35,1000
14:08:22.355,APPL,B,119.7,100
14:08:27.005,HSBC,B,79.65,900
14:08:29.426,REYA,B,44.75,800
14:08:29.680,REYA,S,45.35,100
14:08:32.942,REYA,S,45.3,100
14:08:35.211,HSBC,B,79.65,600
14:08:35.694,HSBC,S,80.2,600
14:08:37.955,HSBC,B,79.6,300
14:08:38.397,HSBC,S,80.5,100
14:08:39.507,REYA,S,45.3,500
14:08:41.678,APPL,B,119.55,600
14:08:45.272,FDP,S,5.1,700
14:08:49.465,FDP,B,4.5,500
14:08:50.553,APPL,S,120.25,800
14:08:50.826,APPL,B,119.75,100
14:08:52.467,HSBC,B,79.9,400
14:08:58.846,APPL,B,119.6,500
14:09:02.120,FDP,B,4.55,700
14:09:02.384,GOOG,B,779.9,1000
14:09:05.879,REYA,B,44.7,400
14:09:06.517,HSBC,S,80.3,600
14:09:07.186,GOOG,B,779.7,100
14:09:12.269,HSBC,S,80.1,600
14:09:13.596,GOOG,B,779.9,700
14:09:14.383,REYA,B,44.8,600
14:09:16.632,APPL,S,120.15,800
14:09:18.410,REYA,S,45.25,500
14:09:21.264,REYA,S,45.5,800
14:09:21.369,REYA,S,45.25,900
14:09:22.449,HSBC,B,79.95,800
14:09:22.601,FDP,B,4.9,900
14:09:25.977,HSBC,B,79.95,400
14:09:26.595,REYA,B,44.85,900
14:09:29.048,REYA,S,45.45,300
14:09:35.078,APPL,B,119.9,800
14:09:35.870,FDP,S,5.05,200
14:09:39.018,HSBC,B,79.95,700
14:09:39.810,HSBC,B,79.85,700
14:09:40.777,FDP,B,4.85,900
14:09:46.171,APPL,S,120.05,800
14:09:56.377,HSBC,B,79.75,700
14:09:59.900,HSBC,S,80.35,300
14:10:00.492,REYA,B,44.75,600
14:10:03.824,REYA,B,44.85,100
14:10:15.466,REYA,S,45.2,300
14:10:17.542,HSBC,S,80.25,900
14:10:17.729,HSBC,B,79.55,900
14:10:19.113,FDP,S,5.35,500
14:10:20.918,FDP,S,5.5,1000
14:10:21.078,HSBC,S,80.4,300
14:10:22.915,REYA,B,44.6,900
14:10:28.658,APPL,B,119.95,100
14:10:28.969,HSBC,B,79.55,200
14:10:30.119,GOOG,S,780.2,400
14:10:33.860,FDP,S,5.35,600
14:10:36.612,GOOG,S,780.15,100
14:10:37.241,APPL,S,120.5,800
14:10:41.650,REYA,S,45.05,300
14:10:42.399,FDP,S,5.4,100
14:10:44.695,FDP,S,5.45,700
14:10:46.648,FDP,B,4.65,100
14:10:48.838,FDP,S,5.1,300
14:10:50.917,REYA,B,44.9,600
14:10:51.566,APPL,S,120.4,700
14:10:52.223,HSBC,B,79.95,400
14:10:52.947,HSBC,B,79.85,200
14:10:54.772,APPL,B,119.85,900
14:10:57.672,GOOG,S,780.15,600
14:10:59.369,REYA,S,45.2,900
14:11:00.911,HSBC,S,80.05,500
14:11:02.487,FDP,B,4.85,900
14:11:03.711,HSBC,S,80.2,1000
14:11:04.533,GOOG,S,780.2,900
14:11:09.661,REYA,B,44.55,600
14:11:09.974,REYA,B,44.65,100
14:11:12.311,APPL,B,119.95,600
14:11:24.879,FDP,B,4.5,100
14:11:26.761,APPL,S,120.1,700
14:11:33.294,APPL,S,120.3,100
14:11:35.441,REYA,B,44.85,700
14:11:36.760,FDP,S,5.2,800
14:11:44.947,FDP,S,5.3,800
14:11:50.959,HSBC,S,80.2,500
14:11:57.581,APPL,B,119.6,900
14:11:58.176,REYA,B,44.75,900
14:11:59.745,HSBC,S,80.3,400
14:12:01.833,REYA,S,45.45,200
14:12:02.254,APPL,S,120.1,700
14:12:03.629,APPL,S,120.2,600
14:12:06.191,FDP,B,4.55,400
14:12:08.565,REYA,B,44.8,200
14:12:09.883,HSBC,S,80.2,400
14:12:11.089,GOOG,S,780.35,1000
14:12:11.482,GOOG,B,779.8,700
14:12:11.771,APPL,S,120.5,400
14:12:18.738,GOOG,B,779.65,500
14:12:19.164,REYA,S,45.3,600
14:12:26.082,FDP,B,4.9,400
14:12:26.437,APPL,S,120.3,100
14:12:29.060,FDP,B,4.9,100
14:12:31.384,REYA,B,44.9,1000
14:12:35.232,FDP,S,5.05,400
14:12:35.766,FDP,S,5.35,500
14:12:38.851,GOOG,S,780.5,300
14:12:42.319,HSBC,B,79.85,700
14:12:43.997,HSBC,S,80.45,900
14:12:45.760,APPL,S,120.45,100
14:12:45.832,GOOG,S,780.1,700
14:12:46.738,GOOG,S,780.2,400
14:12:50.802,GOOG,S,780.05,100
14:12:50.813,HSBC,B,79.55,300
14:12:58.542,GOOG,S,780.5,1000
14:13:01.469,APPL,S,120.4,600
14:13:12.127,HSBC,B,79.55,600
14:13:16.774,FDP,S,5.5,300
14:13:28.032,APPL,B,119.5,900
14:13:29.278,REYA,B,44.6,400
14:13:37.440,APPL,B,119.8,1000
14:13:38.765,APPL,S,120.35,400
14:13:40.058,APPL,B,119.6,900
14:13:40.712,APPL,B,119.7,300
14:13:42.692,GOOG,B,779.55,500
14:13:44.711,APPL,B,119.6,300
14:13:54.108,APPL,B,119.55,800
14:13:56.876,GOOG,B,779.9,1000
14:13:56.995,HSBC,S,80.4,500
14:14:02.180,GOOG,B,779.8,800
14:14:05.307,APPL,B,119.75,200
14:14:07.411,GOOG,B,779.9,800
14:14:09.820,FDP,S,5.45,500
14:14:11.439,APPL,S,120.3,700
14:14:11.649,APPL,B,119.6,1000
14:14:16.156,APPL,S,120.15,700
14:14:17.546,REYA,B,44.7,300
14:14:18.045,HSBC,B,79.8,600
14:14:18.174,APPL,B,119.6,400
14:14:24.034,REYA,B,44.65,600
14:14:25.403,HSBC,B,79.55,400
14:14:28.514,HSBC,B,79.55,200
14:14:30.290,FDP,B,4.55,400
14:14:31.999,FDP,S,5.3,1000
14:14:38.452,GOOG,B,779.55,1000
14:14:38.723,FDP,S,5.3,300
14:14:42.511,REYA,S,45.4,200
14:14:50.601,APPL,S,120.05,400
14:14:51.319,FDP,S,5.1,900
14:14:54.002,FDP,S,5.5,700
14:14:54.416,APPL,S,120.15,500
14:14:55.188,FDP,B,4.55,500
14:14:57.718,REYA,S,45.2,200
14:14:58.172,FDP,B,4.95,1000
14:15:02.138,HSBC,B,79.55,800
14:15:04.947,APPL,S,120.45,900
14:15:05.619,GOOG,S,780.45,700
14:15:09.643,REYA,B,44.7,400
14:15:10.939,GOOG,B,779.75,400
14:15:12.497,HSBC,B,79.7,600
14:15:13.481,FDP,B,4.8,400
14:15:14.715,REYA,S,45.1,700
14:15:18.504,FDP,B,4.7,800
14:15:24.637,APPL,S,120.1,700
14:15:26.602,REYA,B,44.7,200
14:15:26.753,GOOG,S,780.15,200
14:15:28.230,GOOG,B,779.8,800
14:15:30.174,APPL,B,119.95,400
14:15:32.498,FDP,B,4.85,300
14:15:35.879,APPL,B,119.7,800
14:15:37.153,FDP,S,5.3,300
14:15:38.111,GOOG,B,779.85,1000
14:15:39.710,GOOG,S,780.5,300
14:15:48.334,GOOG,S,780.25,400
14:15:49.529,FDP,S,5.3,200
14:15:49.614,APPL,B,119.85,700
14:15:51.135,REYA,B,44.9,200
14:15:51.893,REYA,B,44.65,200
14:15:53.752,APPL,S,120.25,1000
14:15:54.907,APPL,S,120.5,100
14:15:57.452,FDP,S,5.2,700
14:15:58.171,REYA,S,45.5,900
14:16:00.928,REYA,S,45.45,300
14:16:08.366,GOOG,S,780.15,800
14:16:20.899,HSBC,B,79.9,900
14:16:31.692,GOOG,S,780.45,800
14:16:35.947,REYA,S,45.1,100
14:16:35.996,GOOG,B,779.65,200
14:16:41.024,REYA,S,45.05,800
14:16:41.345,APPL,B,119.5,200
14:16:43.150,HSBC,B,79.5,500
14:16:46.345,HSBC,B,79.5,600
14:16:46.805,APPL,B,119.5,700
14:16:50.799,HSBC,B,79.8,800
14:16:53.123,FDP,B,4.9,200
14:16:53.930,FDP,B,4.55,600
14:16:56.117,APPL,B,119.9,500
14:16:58.295,HSBC,B,79.95,1000
14:17:00.589,HSBC,B,79.9,800
14:17:01.165,GOOG,B,779.6,1000
14:17:01.450,FDP,B,4.6,300
14:17:02.471,HSBC,B,79.5,500
14:17:04.095,HSBC,B,79.95,400
14:17:05.621,APPL,S,120.5,200
14:17:14.314,FDP,B,4.5,100
14:17:15.600,GOOG,B,779.8,100
14:17:16.724,GOOG,S,780.45,500
14:17:21.055,FDP,S,5.2,600
14:17:31.900,GOOG,S,780.1,400
14:17:31.907,REYA,B,44.7,700
14:17:36.584,APPL,B,119.75,600
14:17:37.319,HSBC,S,80.25,900
14:17:37.428,FDP,S,5.35,700
14:17:39.089,REYA,S,45.2,1000
14:17:39.199,GOOG,S,780.15,800
14:17:39.753,FDP,S,5.5,600
14:17:47.769,REYA,S,45.2,200
14:17:48.163,FDP,B,4.55,800
14:17:49.750,REYA,S,45.15,400
14:17:53.130,APPL,B,119.65,900
14:17:57.380,HSBC,S,80.4,800
14:17:57.543,GOOG,S,780.25,700
14:17:57.795,HSBC,B,79.6,900
14:17:57.802,GOOG,S,780.3,900
14:17:57.939,REYA,B,44.7,800
14:18:02.615,REYA,B,44.9,800
14:18:02.640,APPL,S,120.45,200
14:18:02.890,REYA,S,45.35,400
14:18:03.220,APPL,S,120.25,700
14:18:04.131,HSBC,B,79.65,1000
14:18:05.098,REYA,B,44.8,500
14:18:08.075,HSBC,B,79.6,200
14:18:11.138,APPL,S,120.5,500
14:18:16.365,FDP,B,4.5,200
14:18:17.553,FDP,B,4.75,100
14:18:18.898,HSBC,S,80.35,600
14:18:20.139,HSBC,S,80.4,1000
14:18:21.112,FDP,S,5.3,800
14:18:22.336,APPL,B,119.9,500
14:18:24.526,REYA,B,44.55,600
14:18:24.807,GOOG,S,780.3,700
14:18:25.087,FDP,S,5.45,800
14:18:25.220,GOOG,S,780.1,900
14:18:27.816,HSBC,B,79.8,700
14:18:28.594,APPL,B,119.9,1000
14:18:31.720,HSBC,B,79.9,500
14:18:31.725,APPL,B,119.75,1000
14:18:43.015,APPL,S,120.45,300
14:18:45.852,GOOG,S,780.5,100
14:18:49.143,REYA,S,45.05,1000
14:18:50.802,GOOG,S,780.4,400
14:18:53.272,FDP,B,4.5,900
14:18:55.651,FDP,S,5.25,100
14:19:09.650,HSBC,B,79.9,1000
14:19:12.742,GOOG,S,780.1,300
14:19:18.863,REYA,B,44.85,100
14:19:19.803,REYA,B,44.85,900
14:19:21.053,REYA,B,44.95,1000
14:19:24.927,APPL,B,119.75,400
14:19:27.796,REYA,B,44.9,600
14:19:29.423,FDP,S,5.15,100
14:19:32.035,HSBC,B,79.8,900
14:19:33.342,REYA,S,45.45,500
14:19:33.548,REYA,B,44.5,900
14:19:38.148,REYA,B,44.6,700
14:19:39.213,APPL,B,119.5,700
14:19:42.376,REYA,B,44.7,900
14:19:47.074,APPL,S,120.3,1000
14:19:49.531,HSBC,S,80.5,100
14:19:50.849,APPL,S,120.4,600
14:19:51.077,APPL,S,120.5,500
14:19:54.348,FDP,S,5.35,200
14:19:56.878,GOOG,B,779.85,100
14:19:59.626,REYA,S,45.3,200
14:20:00.513,FDP,S,5.2,500
14:20:01.299,REYA,S,45.05,700
14:20:01.626,FDP,S,5.5,500
14:20:01.689,REYA,B,44.75,600
14:20:04.319,HSBC,B,79.7,300
14:20:06.518,APPL,B,119.65,400
14:20:07.141,FDP,S,5.35,700
14:20:09.751,APPL,S,120.05,400
14:20:10.372,GOOG,S,780.05,1000
14:20:10.780,REYA,B,44.65,200
14:20:11.121,FDP,S,5.3,500
14:20:11.731,HSBC,B,79.7,700
14:20:13.781,HSBC,B,79.9,100
14:20:15.530,HSBC,S,80.2,300
14:20:17.348,GOOG,S,780.25,100
14:20:19.145,GOOG,B,779.85,100
14:20:20.373,APPL,B,119.9,400
14:20:20.935,FDP,S,5.2,200
14:20:21.929,APPL,S,120.35,600
14:20:27.290,REYA,S,45.3,700
14:20:27.564,GOOG,S,780.1,500
14:20:28.203,REYA,S,45.1,900
14:20:36.833,APPL,S,120.5,400
14:20:36.857,FDP,S,5.45,300
14:20:40.611,FDP,B,4.75,800
14:20:41.204,REYA,B,44.8,400
14:20:43.279,APPL,B,119.75,300
14:20:45.230,REYA,B,44.65,1000
14:20:47.152,FDP,B,4.55,1000
14:20:48.279,GOOG,S,780.4,600
14:20:48.399,GOOG,S,780.45,100
14:20:50.416,FDP,B,4.9,800
14:20:56.045,APPL,B,119.8,200
14:20:56.261,APPL,S,120.35,400
14:21:00.430,REYA,B,44.75,400
14:21:00.689,GOOG,B,779.8,800
14:21:03.946,REYA,S,45.5,100
14:21:06.850,REYA,B,44.65,600
14:21:07.462,REYA,B,44.5,700
14:21:07.674,REYA,S,45.5,900
14:21:08.530,GOOG,B,779.95,800
14:21:10.978,REYA,S,45.1,400
14:21:13.875,GOOG,S,780.35,600
14:21:17.415,REYA,B,44.65,700
14:21:18.058,REYA,S,45.4,600
14:21:18.730,HSBC,B,79.9,900
14:21:18.737,REYA,B,44.75,1000
14:21:29.217,HSBC,B,79.65,900
14:21:31.003,APPL,S,120.5,500
14:21:31.673,FDP,S,5.15,800
14:21:32.846,HSBC,B,79.55,600
14:21:33.867,FDP,B,4.95,800
14:21:34.699,HSBC,B,79.75,300
14:21:35.427,APPL,S,120.2,300
14:21:36.334,GOOG,S,780.05,800
14:21:36.555,GOOG,B,779.85,800
14:21:38.851,GOOG,B,779.85,500
14:21:44.163,GOOG,S,780.5,200
14:21:46.407,FDP,S,5.35,300
14:21:47.660,REYA,S,45.35,300
14:21:50.141,GOOG,S,780.15,500
14:21:57.621,GOOG,B,779.95,1000
14:21:59.473,GOOG,S,780.5,700
14:22:03.007,APPL,B,119.65,100
14:22:04.304,GOOG,S,780.05,200
14:22:09.532,APPL,B,119.7,700
14:22:17.954,APPL,S,120.1,400
14:22:19.527,APPL,S,120.15,600
14:22:19.630,GOOG,B,779.7,400
14:22:23.868,GOOG,B,779.9,700
14:22:25.531,REYA,S,45.4,300
14:22:27.624,FDP,B,4.6,900
14:22:35.061,GOOG,B,779.9,700
14:22:36.024,FDP,B,4.55,300
14:22:38.840,APPL,B,119.85,700
14:22:41.669,REYA,B,44.75,400
14:22:44.118,GOOG,S,780.5,800
14:22:44.846,APPL,B,119.65,1000
14:22:45.605,GOOG,B,779.6,1000
14:22:49.893,GOOG,B,779.75,300
14:22:51.264,REYA,B,44.6,300
14:22:55.514,GOOG,S,780.4,200
14:22:55.757,REYA,B,44.9,900
14:23:00.103,GOOG,S,780.35,300
14:23:00.592,REYA,S,45.15,300
14:23:02.716,REYA,S,45.1,700
14:23:03.116,APPL,B,119.75,500
14:23:11.853,GOOG,B,779.9,500
14:23:12.272,FDP,S,5.4,300
14:23:15.431,GOOG,B,779.65,300
14:23:19.575,HSBC,S,80.45,200
14:23:24.572,FDP,B,4.8,400
14:23:26.700,HSBC,B,79.95,800
14:23:32.256,FDP,B,4.7,300
14:23:43.137,HSBC,S,80.15,300
14:23:47.284,APPL,S,120.3,800
14:23:48.038,GOOG,S,780.5,700
14:23:52.258,GOOG,B,779.65,900
14:23:54.362,GOOG,S,780.3,900
14:23:57.114,APPL,B,119.75,400
14:23:58.753,GOOG,B,779.95,200
14:24:01.255,GOOG,S,780.1,700
14:24:02.869,REYA,B,44.5,300
14:24:03.729,APPL,S,120.5,400
14:24:07.790,GOOG,S,780.5,900
14:24:07.888,APPL,S,120.3,600
14:24:09.258,GOOG,B,779.9,300
14:24:13.512,HSBC,B,79.95,600
14:24:14.044,HSBC,B,79.9,700
14:24:14.084,REYA,S,45.05,100
14:24:16.512,GOOG,S,780.5,100
14:24:19.805,APPL,S,120.5,100
14:24:20.562,GOOG,B,779.7,900
14:24:25.444,HSBC,B,79.7,400
14:24:26.402,FDP,B,4.95,800
14:24:32.424,FDP,B,4.85,1000
14:24:40.336,FDP,B,4.7,900
14:24:40.454,REYA,S,45.05,400
14:24:41.784,REYA,B,44.55,500
14:24:44.020,HSBC,S,80.5,100
14:24:45.777,REYA,B,44.8,600
14:24:46.926,FDP,B,4.5,700
14:24:48.563,APPL,B,119.6,100
14:24:48.668,FDP,S,5.45,300
14:24:49.539,APPL,S,120.3,800
14:24:54.978,REYA,S,45.1,400
14:24:56.537,REYA,B,44.95,400
14:24:57.403,REYA,B,44.75,600
14:25:03.855,GOOG,B,779.65,900
14:25:04.182,HSBC,S,80.15,400
14:25:06.585,FDP,S,5.35,100
14:25:08.154,GOOG,S,780.35,800
14:25:09.150,HSBC,B,79.9,100
14:25:13.864,FDP,B,4.5,300
14:25:18.334,APPL,B,119.65,1000
14:25:22.508,APPL,S,120.45,300
14:25:30.716,APPL,S,120.1,500
14:25:30.887,FDP,S,5.25,500
14:25:31.550,GOOG,B,779.75,100
14:25:34.185,GOOG,S,780.3,400
14:25:34.528,APPL,B,119.85,500
14:25:38.607,REYA,S,45.3,500
14:25:40.735,HSBC,S,80.15,700
14:25:44.175,APPL,S,120.35,700
14:25:46.683,HSBC,S,80.35,1000
14:25:46.909,APPL,B,119.75,500
14:25:52.199,GOOG,B,779.8,900
14:25:53.808,REYA,S,45.1,300
14:25:57.352,HSBC,B,79.7,600
14:26:00.895,FDP,S,5.45,900
14:26:02.991,GOOG,S,780.5,800
14:26:07.738,HSBC,B,79.8,600
14:26:11.408,HSBC,S,80.45,800
14:26:13.335,REYA,B,44.85,500
14:26:15.164,APPL,S,120.35,1000
14:26:22.473,HSBC,B,79.6,700
14:26:26.355,HSBC,B,79.65,200
14:26:27.690,GOOG,B,779.8,900
14:26:34.889,REYA,S,45.4,300
14:26:37.817,FDP,S,5.25,100
14:26:44.216,GOOG,B,779.85,100
14:26:49.025,FDP,B,4.9,400
14:27:03.577,APPL,B,119.6,300
14:27:10.232,APPL,S,120.05,500
14:27:12.804,REYA,S,45.15,800
14:27:17.087,FDP,B,4.6,100
14:27:18.795,FDP,B,4.75,300
14:27:18.803,HSBC,S,80.2,800
14:27:21.097,APPL,S,120.05,100
14:27:21.560,APPL,B,119.5,200
14:27:24.347,HSBC,B,79.55,500
14:27:24.783,HSBC,B,79.7,400
14:27:27.299,APPL,B,119.5,100
14:27:32.275,APPL,B,119.75,300
14:27:38.254,FDP,B,4.8,300
14:27:41.721,HSBC,S,80.5,300
14:27:43.518,REYA,B,44.5,500
14:27:45.371,GOOG,B,779.55,900
14:27:49.513,GOOG,B,779.5,500
14:27:52.454,FDP,S,5.5,1000
14:27:54.277,REYA,B,44.75,100
14:27:55.747,HSBC,B,79.5,900
14:27:56.521,APPL,S,120.45,1000
14:27:56.596,GOOG,S,780.4,300
14:27:57.379,APPL,S,120.3,500
14:28:07.637,REYA,S,45.15,1000
14:28:09.616,GOOG,B,779.5,1000
14:28:11.553,FDP,B,4.85,400
14:28:18.905,HSBC,B,79.9,200
14:28:19.625,HSBC,B,79.75,300
14:28:26.960,FDP,B,4.75,500
14:28:28.665,REYA,B,44.8,100
14:28:30.099,HSBC,B,79.65,300
14:28:33.039,REYA,B,44.95,400
14:28:34.128,HSBC,S,80.05,300
14:28:34.138,FDP,S,5.4,400
14:28:44.306,FDP,B,4.75,900
14:28:45.951,GOOG,B,779.75,300
14:28:49.151,APPL,B,119.6,900
14:28:51.214,APPL,S,120.05,1000
14:28:54.718,REYA,B,44.7,500
14:28:55.125,APPL,S,120.45,600
14:28:55.315,APPL,B,119.65,900
14:29:00.816,GOOG,S,780.35,100
14:29:05.422,REYA,B,44.85,500
14:29:06.439,HSBC,B,79.95,200
14:29:06.728,REYA,S,45.25,100
14:29:10.288,HSBC,B,79.55,700
14:29:11.167,APPL,B,119.7,200
14:29:12.652,GOOG,B,779.8,100
14:29:20.420,FDP,S,5.4,600
14:29:24.709,GOOG,S,780.05,100
14:29:26.862,FDP,B,4.6,400
14:29:28.470,APPL,B,119.6,800
14:29:30.598,REYA,S,45.2,600
14:29:30.950,REYA,B,44.85,500
14:29:31.280,APPL,S,120.5,400
14:29:32.262,FDP,B,4.95,400
14:29:32.903,FDP,B,4.5,900
14:29:32.928,HSBC,B,79.55,800
14:29:35.193,APPL,B,119.85,600
14:29:36.176,FDP,B,4.55,800
14:29:37.262,APPL,S,120.35,300
14:29:39.173,FDP,B,4.5,600
14:29:39.474,GOOG,S,780.4,700
14:29:40.761,APPL,S,120.15,900
14:29:41.059,FDP,B,4.9,400
14:29:43.501,APPL,B,119.55,100
14:29:44.114,APPL,B,119.8,600
14:29:44.801,FDP,S,5.2,1000
14:29:45.365,APPL,B,119.7,200
14:29:50.187,REYA,S,45.4,900
14:29:50.773,REYA,S,45.1,400
14:29:52.429,FDP,S,5.25,700
14:29:52.886,FDP,S,5.4,500
14:29:56.017,FDP,S,5.3,900
14:30:02.710,REYA,B,44.85,700
14:30:07.244,FDP,S,5.3,900
14:30:12.080,HSBC,B,79.7,300
14:30:12.679,HSBC,B,79.75,400
14:30:14.871,FDP,B,4.6,1000
14:30:16.635,FDP,S,5.3,800
14:30:19.248,GOOG,B,779.6,600
14:30:21.764,GOOG,B,779.65,900
14:30:22.938,FDP,S,5.25,700
14:30:24.600,REYA,B,44.7,600
14:30:24.886,HSBC,B,79.9,1000
14:30:25.884,GOOG,B,779.9,100
14:30:28.673,APPL,S,120.35,500
14:30:28.701,FDP,S,5.4,500
14:30:37.381,REYA,B,44.95,600
14:30:38.467,REYA,B,44.85,900
14:30:41.274,GOOG,B,779.55,500
14:30:42.603,FDP,S,5.25,700
14:30:47.617,APPL,B,119.65,600
14:30:50.501,HSBC,S,80.4,900
14:30:52.909,FDP,B,4.7,800
14:30:54.719,GOOG,B,779.7,600
14:30:56.395,REYA,B,44.85,300
14:30:57.389,HSBC,S,80.25,400
14:31:00.777,HSBC,B,79.75,1000
14:31:02.789,FDP,B,4.6,1000
14:31:06.119,REYA,B,44.5,1000
14:31:06.741,HSBC,B,79.5,400
14:31:12.582,GOOG,B,779.7,500
14:31:13.845,FDP,B,4.55,600
14:31:16.772,GOOG,S,780.25,500
14:31:18.923,FDP,S,5.45,500
14:31:19.515,REYA,S,45.25,900
14:31:20.038,GOOG,B,779.75,200
14:31:23.222,GOOG,S,780.3,900
14:31:26.623,FDP,B,4.7,600
14:31:27.309,APPL,S,120.45,900
14:31:29.397,FDP,S,5.1,1000
14:31:31.943,APPL,S,120.45,500
14:31:32.890,APPL,B,119.8,1000
14:31:36.528,GOOG,S,780.05,400
14:31:38.356,APPL,B,119.5,300
14:31:38.454,HSBC,B,79.8,1000
14:31:39.109,REYA,B,44.5,300
14:31:46.671,FDP,S,5.2,100
14:31:46.871,REYA,B,44.9,300
14:31:50.186,APPL,S,120.4,100
14:32:01.228,REYA,B,44.8,1000
14:32:06.865,GOOG,B,779.7,700
14:32:07.649,FDP,B,4.8,900
14:32:09.811,REYA,S,45.05,100
14:32:11.922,FDP,B,4.7,600
14:32:13.965,HSBC,S,80.4,200
14:32:15.079,GOOG,B,779.95,700
14:32:15.115,GOOG,S,780.2,600
14:32:16.212,GOOG,S,780.4,500
14:32:17.284,GOOG,B,779.7,600
14:32:17.925,HSBC,S,80.25,500
14:32:26.913,HSBC,B,79.85,800
14:32:27.520,REYA,S,45.45,200
14:32:32.281,HSBC,B,79.55,800
14:32:32.439,REYA,S,45.2,1000
14:32:32.877,FDP,B,4.6,100
14:32:34.012,REYA,B,44.55,400
14:32:39.423,HSBC,B,79.5,1000
14:32:40.364,GOOG,B,779.9,400
